Index,NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,1st Mode,2nd Mode,Xpeakstrength,Xdrift@peakstrength,Xdrift@80%peakstrength,Xdrift@20%residualstrength,Zpeakstrength,Zdrift@peakstrength,Zdrift@80%peakstrength,Zdrift@20%residualstrength
Building_T3-50x30-S3-PS_Existing3,3,284.343,3000,600,360,5832.75,4054.5,0.046832383,9.303128565,0.469709198,0.348773445,0.245029454,0.00483559,0.00289169,0.0222119,0.144604865,0.00401827,0.00199623,0.0182102
Building_T3-50x30-S3-PS_Existing4,3,308.561,3000,600,360,5832.75,4054.5,0.0395136,9.035332506,0.536153242,0.396842764,0.260362256,0.00687258,0.00406581,0.0306311,0.151667913,0.00565331,0.00277308,0.0233148
Building_T3-50x30-S3-PS_Existing5,3,340.82,3000,600,360,5832.75,4054.5,0.018993678,11.41969723,0.511853722,0.380377958,0.233655628,0.00442903,0.00265659,0.0202467,0.138137436,0.00368504,0.00183132,0.0168431
Building_T3-50x30-S3-PS_Existing6,3,300.454,3000,600,360,5832.75,4054.5,0.028016643,9.108513254,0.39288736,0.292349631,0.334843717,0.00478842,0.00288479,0.0221411,0.199618168,0.0040136,0.00201224,0.0198862
Building_T3-50x30-S3-PS_Existing7,3,320.526,3000,600,360,5832.75,4054.5,0.026227509,10.35017565,0.520456428,0.38790549,0.199888621,0.00439999,0.00264207,0.0197583,0.11758317,0.00363867,0.00179961,0.0157632
Building_T3-50x30-S3-PS_Existing8,3,298.765,3000,600,360,5832.75,4054.5,0.021781525,10.11658739,0.482733456,0.358682237,0.319803371,0.00620915,0.00371897,0.028423,0.188896949,0.00516305,0.00256339,0.0234562
Building_T3-50x30-S3-PS_Existing9,3,332.53,3000,600,360,5832.75,4054.5,0.022548215,11.27843567,0.493224254,0.366800926,0.270543734,0.00492234,0.00295593,0.0225337,0.160174811,0.00409948,0.00203956,0.0189725
Building_T3-50x30-S3-PS_Existing10,3,303.541,3000,600,360,5832.75,4054.5,0.028664548,9.879701657,0.614229383,0.456716581,0.161686932,0.00515266,0.00305913,0.0213375,0.093369248,0.00419648,0.00203401,0.0159427
Building_T3-80x30-S2-PS_Existing1,2,330.879,2400,960,360,6146,4631.5,0.021007508,10.13200291,0.4577217,0.33656258,0.381403419,0.00626132,0.00395392,0.0406205,0.183629363,0.00624451,0.00329369,0.0399138
Building_T3-80x30-S2-PS_Existing2,2,344.879,2400,960,360,6146,4631.5,0.01645757,11.2981576,0.534048188,0.391493654,0.202244558,0.00412264,0.00259196,0.0267103,0.096158789,0.00410289,0.00211745,0.0260805
Building_T3-80x30-S2-PS_Existing3,2,287.708,2400,960,360,6146,4631.5,0.017477241,9.807255015,0.424052643,0.311072297,0.31035291,0.00457221,0.00288497,0.0301258,0.150086265,0.00456577,0.00240967,0.0296706
Building_T3-80x30-S2-PS_Existing4,2,294.186,2400,960,360,6146,4631.5,0.03513982,9.293517285,0.448174913,0.329654678,0.355901617,0.00610072,0.00385283,0.039521,0.170984285,0.00608417,0.00320139,0.0387935
Building_T3-80x30-S2-PS_Existing5,2,328.098,2400,960,360,6146,4631.5,0.030041032,10.08900358,0.488424457,0.357632649,0.266558443,0.00507156,0.00318897,0.0330741,0.127250355,0.00504816,0.00261551,0.0323662
Building_T3-80x30-S2-PS_Existing6,2,300.486,2400,960,360,6146,4631.5,0.038066595,10.5063278,0.467217317,0.342739548,0.361277534,0.00603958,0.00380939,0.0394677,0.173717757,0.00602431,0.00316021,0.0387636
Building_T3-80x30-S2-PS_Existing7,2,313.855,2400,960,360,6146,4631.5,0.040636101,9.313416566,0.549312597,0.402697141,0.241729365,0.00634088,0.00395981,0.0399361,0.113009294,0.00624917,0.00316637,0.0385782
Building_T3-80x30-S2-PS_Existing8,2,312.615,2400,960,360,6146,4631.5,0.047753514,9.460431758,0.458771757,0.337611715,0.391601788,0.00716617,0.00441814,0.0448861,0.187868148,0.00705787,0.00367704,0.0439444
Building_T3-80x30-S2-PS_Existing9,2,297.865,2400,960,360,6146,4631.5,0.03730815,9.409616608,0.506760569,0.372093571,0.317098733,0.00701472,0.0043759,0.0443622,0.150209336,0.00690052,0.00356993,0.0431636
Building_T3-80x30-S2-PS_Existing10,2,289.99,2400,960,360,6146,4631.5,0.022498208,9.136680949,0.496148639,0.363872721,0.281576099,0.0060571,0.00381041,0.0389508,0.133470923,0.00602508,0.00310439,0.0379742
Building_T3-80x30-S3-PS_Existing1,3,466.542,4800,960,360,9383.25,6945,0.038189508,9.596808595,0.758937777,0.565546439,0.151647093,0.00571209,0.00332417,0.0242173,0.067644922,0.0052398,0.00242572,0.0220789
Building_T3-80x30-S3-PS_Existing2,3,470.351,4800,960,360,9383.25,6945,0.011475941,9.438226117,0.503256193,0.376713395,0.311508437,0.00527418,0.00314218,0.0251464,0.149388748,0.0050788,0.0026716,0.0244996
Building_T3-80x30-S3-PS_Existing3,3,475.83,4800,960,360,9383.25,6945,0.012095894,10.0848706,0.464068079,0.347398585,0.318386514,0.00426022,0.00253932,0.0206354,0.154327104,0.00413378,0.00219946,0.0202335
Building_T3-80x30-S3-PS_Existing4,3,493.055,4800,960,360,9383.25,6945,0.031679928,9.475514136,0.547891465,0.409993095,0.309306929,0.0061121,0.00362631,0.0290909,0.14694022,0.00585216,0.00303026,0.0281928
Building_T3-80x30-S3-PS_Existing5,3,501.544,4800,960,360,9383.25,6945,0.044577845,9.999177391,0.564781671,0.422647905,0.241095862,0.00479573,0.00284988,0.0226774,0.114551312,0.0045888,0.00238278,0.0219772
Building_T3-80x30-S3-PS_Existing6,3,521.281,4800,960,360,9383.25,6945,0.026401768,10.04159578,0.680241181,0.507365728,0.186925892,0.00539611,0.0031497,0.0254482,0.085948795,0.00505954,0.00245567,0.0242483
Building_T3-80x30-S3-PS_Existing7,3,551.207,4800,960,360,9383.25,6945,0.04745565,11.69676429,0.757951839,0.565259144,0.160474228,0.0049723,0.00289228,0.0228576,0.073241702,0.00463806,0.0022195,0.0220878
Building_T3-80x30-S3-PS_Existing8,3,481.137,4800,960,360,9383.25,6945,0.024746208,10.68763114,0.614872855,0.459017396,0.250013952,0.00554271,0.00328193,0.0262224,0.117849461,0.00527903,0.00270057,0.0252902
Building_T3-80x30-S3-PS_Existing9,3,498.044,4800,960,360,9383.25,6945,0.044805828,10.53322418,0.667573196,0.49996766,0.202621861,0.00534871,0.00317321,0.0246056,0.094365729,0.00504452,0.00255867,0.0235244
Building_T3-80x30-S3-PS_Existing10,3,514.884,4800,960,360,9383.25,6945,0.01915314,10.69270175,0.648846281,0.485666275,0.197447769,0.00487699,0.00288649,0.0228162,0.092349419,0.00461705,0.00234178,0.0218805
Building_T4-60x50-S2-GS_Existing1,2,415.537,3000,720,600,7220,4695.75,0.018466276,11.6413387,0.280354611,0.256539491,0.363917064,0.00487954,0.00260365,0.0194088,0.462833418,0.00551698,0.00277782,0.0190711
Building_T4-60x50-S2-GS_Existing2,2,406.816,3000,720,600,7220,4695.75,0.013100095,11.69265129,0.317250789,0.290380319,0.277823881,0.00475511,0.00253022,0.0185416,0.353755302,0.00540463,0.00270351,0.0183602
Building_T4-60x50-S2-GS_Existing3,2,388.983,3000,720,600,7220,4695.75,0.028953851,11.75943105,0.286399766,0.26198703,0.315552636,0.0043312,0.00232232,0.0170684,0.4013511,0.00489395,0.0024759,0.0167774
Building_T4-60x50-S2-GS_Existing4,2,371.84,3000,720,600,7220,4695.75,0.026761731,10.6404039,0.253556458,0.232064329,0.378738119,0.00452183,0.0024363,0.0179753,0.481451199,0.00510129,0.00259167,0.0176012
Building_T4-60x50-S2-GS_Existing5,2,358.412,3000,720,600,7220,4695.75,0.029443228,9.10617968,0.357798277,0.327500438,0.186227665,0.00533367,0.00274745,0.0195565,0.237956994,0.00609448,0.00295986,0.0198023
Building_T4-60x50-S2-GS_Existing6,2,421.458,3000,720,600,7220,4695.75,0.041537193,11.48801835,0.360270656,0.329345631,0.243553519,0.00545624,0.00288483,0.0204567,0.310569748,0.00620725,0.00309245,0.0204627
Building_T4-60x50-S2-GS_Existing7,2,395.577,3000,720,600,7220,4695.75,0.031401315,10.71140449,0.346714084,0.317308473,0.255631958,0.00575756,0.00303025,0.021688,0.326009068,0.00655372,0.00324994,0.0217034
Building_T4-60x50-S2-GS_Existing8,2,364.013,3000,720,600,7220,4695.75,0.039756783,9.335794506,0.298467093,0.273221975,0.284791744,0.00548113,0.00287491,0.0212973,0.362879348,0.00624346,0.00308038,0.021192
Building_T4-60x50-S2-GS_Existing9,2,399.548,3000,720,600,7220,4695.75,0.043858815,10.8912398,0.355708367,0.325389806,0.238704146,0.00556769,0.00291215,0.0209623,0.304501567,0.00634286,0.00312612,0.0210141
Building_T4-60x50-S2-GS_Existing10,2,381.732,3000,720,600,7220,4695.75,0.045438227,11.56711483,0.255738268,0.234164378,0.330177465,0.00373775,0.00198957,0.0151956,0.41969109,0.004226,0.00212359,0.0148666
Building_T4-60x50-S3-GS_Existing1,3,580.447,6000,720,600,11079,7124.5,0.021326777,9.623514539,0.401627541,0.365035109,0.208050544,0.00471889,0.00244478,0.01427,0.265640384,0.00503414,0.00256297,0.0141799
Building_T4-60x50-S3-GS_Existing2,3,594.475,6000,720,600,11079,7124.5,0.031173258,9.233075355,0.411071464,0.373254457,0.187878812,0.00465836,0.0024144,0.0137478,0.240022275,0.0049547,0.00252873,0.013691
Building_T4-60x50-S3-GS_Existing3,3,668.806,6000,720,600,11079,7124.5,0.022686977,11.79967227,0.541146015,0.491983598,0.096503149,0.00329629,0.00166778,0.00935139,0.123729337,0.00347298,0.00177482,0.00949489
Building_T4-60x50-S3-GS_Existing4,3,596.398,6000,720,600,11079,7124.5,0.032255997,9.191953965,0.479471701,0.435482904,0.150508323,0.00517892,0.00262572,0.0146046,0.192976212,0.00544757,0.00278338,0.014823
Building_T4-60x50-S3-GS_Existing5,3,611.124,6000,720,600,11079,7124.5,0.023102756,9.680286264,0.419297128,0.380997742,0.154608219,0.00381153,0.00196742,0.0113768,0.197548175,0.00406786,0.0020674,0.0113449
Building_T4-60x50-S3-GS_Existing6,3,675.806,6000,720,600,11079,7124.5,0.044010266,11.86265315,0.598393716,0.543287313,0.10724408,0.00442054,0.00221164,0.0119827,0.137855617,0.00462642,0.00236573,0.0122874
Building_T4-60x50-S3-GS_Existing7,3,589.423,6000,720,600,11079,7124.5,0.032661055,10.67224487,0.42031437,0.381857081,0.217179062,0.00483259,0.00249753,0.0147687,0.277276326,0.00516845,0.0026356,0.0146773
Building_T4-60x50-S3-GS_Existing8,3,653.292,6000,720,600,11079,7124.5,0.011537535,11.65281917,0.393243009,0.357061474,0.226372284,0.00405212,0.00212738,0.0125135,0.288527179,0.00430138,0.00221577,0.0122968
Building_T4-60x50-S3-GS_Existing9,3,563.091,6000,720,600,11079,7124.5,0.0201982,9.355905914,0.549956736,0.499293945,0.123848192,0.00546324,0.00270158,0.0147226,0.159436954,0.00574145,0.00292116,0.0151984
Building_T4-60x50-S3-GS_Existing10,3,634.15,6000,720,600,11079,7124.5,0.01467618,11.55708436,0.357078887,0.324718273,0.233511415,0.00348687,0.00182985,0.011153,0.297352235,0.00370859,0.00191162,0.0109066
Building_T4-100x50-S2-GS_Existing1,2,559.2,5000,1200,600,7924.75,7460,0.014870916,9.581564364,0.27600916,0.245604221,0.385144655,0.00474247,0.00256823,0.0190101,0.303523364,0.00516963,0.00263968,0.0177293
Building_T4-100x50-S2-GS_Existing2,2,625.824,5000,1200,600,7924.75,7460,0.01792888,10.97241546,0.388847901,0.346001974,0.241978938,0.00512584,0.00277412,0.0190059,0.189945122,0.0055111,0.00283577,0.0176468
Building_T4-100x50-S2-GS_Existing3,2,590.273,5000,1200,600,7924.75,7460,0.013351965,10.52406151,0.445727868,0.39662235,0.204660364,0.00604807,0.00319481,0.0215478,0.159974212,0.00645172,0.00325794,0.0199248
Building_T4-100x50-S2-GS_Existing4,2,550.21,5000,1200,600,7924.75,7460,0.029553253,11.25671023,0.329067729,0.293268448,0.358999337,0.00532532,0.00289328,0.0207651,0.282596263,0.00575091,0.00297194,0.0193397
Building_T4-100x50-S2-GS_Existing5,2,607.834,5000,1200,600,7924.75,7460,0.038313317,9.19163506,0.38958256,0.346769999,0.262933324,0.00673696,0.00360529,0.0244017,0.205931037,0.00722601,0.00368145,0.0226094
Building_T4-100x50-S2-GS_Existing6,2,567.157,5000,1200,600,7924.75,7460,0.0305187,9.973883215,0.260092978,0.231685536,0.448335011,0.00471741,0.00256633,0.0190978,0.353685431,0.00514019,0.00264578,0.0178318
Building_T4-100x50-S2-GS_Existing7,2,580.249,5000,1200,600,7924.75,7460,0.030424788,10.47561327,0.428376308,0.38169844,0.231330082,0.00621817,0.00334381,0.022177,0.181100181,0.006669,0.00341359,0.0205444
Building_T4-100x50-S2-GS_Existing8,2,537.061,5000,1200,600,7924.75,7460,0.028515221,9.772507921,0.305077623,0.271428784,0.421535639,0.00619702,0.00335326,0.0243193,0.33181805,0.00669644,0.00344103,0.0226514
Building_T4-100x50-S2-GS_Existing9,2,525.902,5000,1200,600,7924.75,7460,0.031640527,10.10922167,0.32077787,0.285609246,0.408080658,0.00639821,0.00346894,0.0248427,0.321095636,0.00690262,0.00355934,0.0231254
Building_T4-100x50-S2-GS_Existing10,2,558.109,5000,1200,600,7924.75,7460,0.046241419,9.465053208,0.434439119,0.386340495,0.199308207,0.00617246,0.00327117,0.0216634,0.155724935,0.00658022,0.00333729,0.0200267
Building_T4-100x50-S3-GS_Existing1,3,933.461,10000,1200,600,11972.25,11319,0.028059547,9.771243275,0.418280564,0.373245632,0.24484299,0.00457002,0.00243357,0.013773,0.192124192,0.00466921,0.0024595,0.0126691
Building_T4-100x50-S3-GS_Existing2,3,940.428,10000,1200,600,11972.25,11319,0.046621382,9.627829594,0.418723005,0.373408798,0.273635755,0.005229,0.00275617,0.0159577,0.214630704,0.00536673,0.00279689,0.0146895
Building_T4-100x50-S3-GS_Existing3,3,903.533,10000,1200,600,11972.25,11319,0.030341266,9.281075169,0.436579032,0.389479556,0.251260487,0.00539799,0.00285969,0.016012,0.196856604,0.00551307,0.00288727,0.0147134
Building_T4-100x50-S3-GS_Existing4,3,988.556,10000,1200,600,11972.25,11319,0.034935216,9.832971764,0.515924161,0.460441069,0.19264438,0.00548041,0.00285679,0.0156326,0.150354171,0.00557758,0.00288902,0.0143179
Building_T4-100x50-S3-GS_Existing5,3,943.547,10000,1200,600,11972.25,11319,0.011177074,10.30098304,0.430090821,0.383424325,0.265906731,0.00502683,0.00267269,0.0151305,0.208643529,0.00512904,0.0026998,0.0139139
Building_T4-100x50-S3-GS_Existing6,3,931.659,10000,1200,600,11972.25,11319,0.049980857,9.32588757,0.538968953,0.481067211,0.156846675,0.00513214,0.00264848,0.0143486,0.122105363,0.00520331,0.00268202,0.0131191
Building_T4-100x50-S3-GS_Existing7,3,1018.493,10000,1200,600,11972.25,11319,0.026541563,11.80395944,0.500595009,0.446038189,0.214258317,0.00480398,0.00254106,0.0141102,0.167813829,0.00489047,0.00256142,0.0129456
Building_T4-100x50-S3-GS_Existing8,3,936.662,10000,1200,600,11972.25,11319,0.038702463,10.540895,0.442835519,0.394969664,0.262747655,0.00514898,0.00270738,0.0157516,0.206016864,0.00528685,0.00275428,0.014495
Building_T4-100x50-S3-GS_Existing9,3,910.645,10000,1200,600,11972.25,11319,0.013718122,9.373535591,0.554145609,0.494264393,0.141545331,0.00491279,0.00252445,0.0135948,0.11008237,0.00497779,0.00255473,0.0124186
Building_T4-100x50-S3-GS_Existing10,3,1033.05,10000,1200,600,11972.25,11319,0.043675297,11.54478407,0.59806237,0.532230664,0.125393208,0.00412013,0.00212334,0.0115287,0.097628199,0.00417559,0.00214741,0.0105354
Building_T4-60x50-S2-PS_Existing1,2,345.533,3000,720,600,7220,4695.75,0.038233795,9.01843585,0.32602417,0.313914507,0.291521554,0.00646305,0.00395792,0.0414978,0.308837304,0.0073257,0.0044068,0.0433626
Building_T4-60x50-S2-PS_Existing2,2,351.738,3000,720,600,7220,4695.75,0.037795337,9.573603029,0.33325524,0.320051691,0.251663556,0.00550546,0.00335333,0.0361081,0.266623859,0.00626626,0.00373928,0.0377368
Building_T4-60x50-S2-PS_Existing3,2,363.851,3000,720,600,7220,4695.75,0.014920197,10.54682821,0.289067292,0.278409326,0.309190147,0.00463055,0.00283175,0.0299198,0.327515043,0.0051901,0.00314666,0.0310357
Building_T4-60x50-S2-PS_Existing4,2,369.785,3000,720,600,7220,4695.75,0.039705689,10.19479734,0.419826378,0.404600253,0.172632857,0.00568746,0.00340187,0.0350029,0.182939308,0.00636468,0.00379104,0.0368061
Building_T4-60x50-S2-PS_Existing5,2,367.357,3000,720,600,7220,4695.75,0.010222823,9.98341335,0.441557318,0.424933838,0.16215167,0.00609502,0.00367806,0.0364805,0.171842872,0.0069425,0.00410413,0.040433
Building_T4-60x50-S2-PS_Existing6,2,350.508,3000,720,600,7220,4695.75,0.029422469,10.80870919,0.349888624,0.336365222,0.197755506,0.00424591,0.00259391,0.0276789,0.209514042,0.00482631,0.00289225,0.0289217
Building_T4-60x50-S2-PS_Existing7,2,361.202,3000,720,600,7220,4695.75,0.031326092,10.21970926,0.304758676,0.293066699,0.2544451,0.004365,0.00267717,0.0287135,0.269532492,0.00495492,0.00298058,0.029901
Building_T4-60x50-S2-PS_Existing8,2,346.777,3000,720,600,7220,4695.75,0.024809845,9.968452631,0.321862362,0.309349235,0.292357962,0.00573231,0.00350682,0.0375552,0.309717891,0.00651708,0.00390706,0.0391772
Building_T4-60x50-S2-PS_Existing9,2,393.995,3000,720,600,7220,4695.75,0.040364002,10.49998945,0.418278061,0.402945246,0.1490208,0.00474834,0.00286919,0.0296142,0.157907689,0.00535114,0.00319323,0.0311567
Building_T4-60x50-S2-PS_Existing10,2,361.55,3000,720,600,7220,4695.75,0.04141404,9.949755845,0.419772595,0.403310162,0.188596556,0.0063591,0.00383287,0.0400625,0.199856709,0.00724868,0.0042828,0.0428353
Building_T4-60x50-S3-PS_Existing1,3,588.422,6000,720,600,11079,7124.5,0.031077605,10.87561612,0.505265179,0.491313064,0.137412085,0.00457158,0.00262179,0.0208481,0.145619698,0.00480679,0.0027614,0.0221808
Building_T4-60x50-S3-PS_Existing2,3,634.683,6000,720,600,11079,7124.5,0.041351996,9.573179332,0.524306338,0.509905087,0.129864739,0.00536582,0.00304826,0.0223868,0.137643326,0.00563569,0.00321336,0.0257413
Building_T4-60x50-S3-PS_Existing3,3,628.075,6000,720,600,11079,7124.5,0.019257324,10.6697382,0.625698274,0.608491079,0.078508148,0.00418554,0.00233077,0.0157112,0.083225202,0.00441762,0.0024698,0.0201266
Building_T4-60x50-S3-PS_Existing4,3,612.25,6000,720,600,11079,7124.5,0.047341376,9.273153213,0.510349119,0.496443575,0.162557558,0.00652383,0.00372634,0.0274417,0.17228459,0.00684711,0.00392001,0.0310813
Building_T4-60x50-S3-PS_Existing5,3,629.832,6000,720,600,11079,7124.5,0.010761642,9.851316105,0.51028398,0.496099148,0.112523975,0.00426829,0.00242236,0.0185699,0.119252829,0.00449869,0.00256085,0.0208193
Building_T4-60x50-S3-PS_Existing6,3,646.484,6000,720,600,11079,7124.5,0.04185379,9.440662572,0.692328665,0.673157282,0.07152039,0.00529807,0.00286561,0.0170045,0.075835694,0.00560659,0.00305245,0.0222989
Building_T4-60x50-S3-PS_Existing7,3,655.352,6000,720,600,11079,7124.5,0.047691177,11.18898938,0.687536944,0.668464255,0.083799758,0.00515916,0.00283863,0.0181195,0.088846394,0.00545457,0.00301544,0.0245177
Building_T4-60x50-S3-PS_Existing8,3,639.994,6000,720,600,11079,7124.5,0.03759978,11.92544757,0.505716025,0.49182245,0.156248787,0.00475469,0.00273876,0.0220899,0.165568873,0.0049865,0.00287923,0.0229983
Building_T4-60x50-S3-PS_Existing9,3,684.141,6000,720,600,11079,7124.5,0.016279655,11.96966783,0.648882819,0.631024964,0.097736912,0.00500313,0.00279941,0.0191,0.103609857,0.00527551,0.00296331,0.0240113
Building_T4-60x50-S3-PS_Existing10,3,633.053,6000,720,600,11079,7124.5,0.030139421,11.18125901,0.548026703,0.532816114,0.135284891,0.00520167,0.002952,0.0224835,0.143374691,0.00547912,0.00311909,0.0253069
Building_T4-100x50-S2-PS_Existing1,2,576.967,5000,1200,600,7924.75,7460,0.013480078,10.18933523,0.533056897,0.423343529,0.15334715,0.00528339,0.00327274,0.033604,0.096679904,0.00580278,0.00346872,0.0343626
Building_T4-100x50-S2-PS_Existing2,2,595.57,5000,1200,600,7924.75,7460,0.01352014,10.51210036,0.394652669,0.313861669,0.284499073,0.00514107,0.00322755,0.0336916,0.182509075,0.00565596,0.00346503,0.0344078
Building_T4-100x50-S2-PS_Existing3,2,588.969,5000,1200,600,7924.75,7460,0.046357967,10.78656899,0.415505969,0.330580798,0.250369507,0.00489994,0.00307334,0.0320424,0.160366712,0.00538643,0.00329207,0.0327241
Building_T4-100x50-S2-PS_Existing4,2,616.503,5000,1200,600,7924.75,7460,0.031216486,11.09424181,0.486686092,0.386732989,0.166734902,0.00438916,0.00273727,0.0280014,0.106078288,0.00480495,0.00291988,0.0285999
Building_T4-100x50-S2-PS_Existing5,2,538.189,5000,1200,600,7924.75,7460,0.010274969,9.304447985,0.417285805,0.33162423,0.240728014,0.00553392,0.00344429,0.0353356,0.153717187,0.00602486,0.00368269,0.0360439
Building_T4-100x50-S2-PS_Existing6,2,563.2,5000,1200,600,7924.75,7460,0.038986085,10.10694376,0.508957195,0.404278014,0.146022546,0.00465168,0.00287793,0.0299289,0.09229201,0.00511073,0.00305627,0.0305836
Building_T4-100x50-S2-PS_Existing7,2,607.065,5000,1200,600,7924.75,7460,0.013678114,11.66014368,0.492292016,0.391331657,0.181787616,0.00462702,0.00288186,0.0294775,0.115774482,0.00505212,0.0030779,0.0300879
Building_T4-100x50-S2-PS_Existing8,2,606.527,5000,1200,600,7924.75,7460,0.020697357,11.33388645,0.456399705,0.362873591,0.224250488,0.00506169,0.00315937,0.0331204,0.143151197,0.00557002,0.003379,0.0338322
Building_T4-100x50-S2-PS_Existing9,2,535.184,5000,1200,600,7924.75,7460,0.019461603,10.07787219,0.483458278,0.38439378,0.188912086,0.00537785,0.00334106,0.0347586,0.119840173,0.00591769,0.00356022,0.0355189
Building_T4-100x50-S2-PS_Existing10,2,588.008,5000,1200,600,7924.75,7460,0.023232427,10.70157518,0.397413576,0.316012584,0.258931093,0.00471206,0.00294145,0.030413,0.166145171,0.00512951,0.00315529,0.0310176
Building_T4-100x50-S3-PS_Existing1,3,1002.059,10000,1200,600,11972.25,11319,0.012690412,11.62819666,0.526784109,0.419013592,0.174415715,0.0038113,0.002266,0.0178591,0.111397824,0.00392224,0.0023208,0.0180718
Building_T4-100x50-S3-PS_Existing2,3,933.49,10000,1200,600,11972.25,11319,0.027428036,11.58913255,0.650685208,0.517486662,0.135390027,0.00448627,0.00263113,0.0207344,0.085382571,0.00459732,0.00266129,0.0209841
Building_T4-100x50-S3-PS_Existing3,3,952.919,10000,1200,600,11972.25,11319,0.024312962,10.67274801,0.493570339,0.392904028,0.194010065,0.0040022,0.00237045,0.0190834,0.124010342,0.00413267,0.00243707,0.0193233
Building_T4-100x50-S3-PS_Existing4,3,968.346,10000,1200,600,11972.25,11319,0.041440009,11.796738,0.765232349,0.60761752,0.108365448,0.0049419,0.00283615,0.0202427,0.067307457,0.00504373,0.00282401,0.020797
Building_T4-100x50-S3-PS_Existing5,3,898.594,10000,1200,600,11972.25,11319,0.02996447,10.33915004,0.530274191,0.421888633,0.164043374,0.00404657,0.0023888,0.0190728,0.104414893,0.00416553,0.00244338,0.019307
Building_T4-100x50-S3-PS_Existing6,3,896.516,10000,1200,600,11972.25,11319,0.033391948,10.52137682,0.538529881,0.428328626,0.205350786,0.00514,0.00302563,0.0243814,0.130618599,0.00529804,0.00309769,0.0246875
Building_T4-100x50-S3-PS_Existing7,3,900.937,10000,1200,600,11972.25,11319,0.015427897,9.535396517,0.621688756,0.494000802,0.168111888,0.0062626,0.00366613,0.0276252,0.105588567,0.00639286,0.00368334,0.028862
Building_T4-100x50-S3-PS_Existing8,3,918.786,10000,1200,600,11972.25,11319,0.029550313,9.619218866,0.748525938,0.594001485,0.094208001,0.00503002,0.00286673,0.0191113,0.058003664,0.00510624,0.00281948,0.018766
Building_T4-100x50-S3-PS_Existing9,3,1012.04,10000,1200,600,11972.25,11319,0.035339246,11.36790033,0.58668422,0.466608946,0.165646055,0.00457638,0.00269227,0.0215058,0.105076158,0.00470539,0.002745,0.0217679
Building_T4-100x50-S3-PS_Existing10,3,1020.237,10000,1200,600,11972.25,11319,0.012232036,11.99441378,0.679093053,0.539691387,0.145303582,0.00509646,0.00296564,0.0233133,0.09137412,0.00523018,0.00299732,0.0241151
