Slight,Moderate,Severe,Complete
2.033397979,2.017548297,2.33817534,2.690879672
2.025200551,2.079805985,2.239659827,2.390124358
1.705762892,1.903098604,2.128347751,2.324077497
1.982714511,2.083325122,2.30469207,2.604555947
2.105666643,1.940498473,2.220247103,2.217044212
2.240882568,2.077880359,2.216323335,2.26057655
2.180668805,1.98068636,1.891445191,1.848550523
2.310294738,2.151339932,2.280213845,2.281866382
2.050250123,1.976187963,2.151293501,2.122909428
2.291989512,2.256010084,2.312924602,2.307122291
1.812595153,1.796406851,1.801453907,1.815313603
2.44826494,2.387180175,2.531517128,2.630333222
2.134095378,2.100434788,2.158143967,2.35261163
2.149750717,2.014948959,2.025246979,1.99809881
1.958973233,1.792312013,1.964523847,2.046607568
1.921104569,1.778759962,1.970389721,2.055541021
2.018117139,1.950190766,2.175962948,2.298888201
1.816478016,1.711720111,1.925836709,1.999528927
1.867154443,1.78611215,2.027036189,2.086257265
1.644423567,1.606173531,1.70162623,1.804790879
1.71746345,1.757722344,1.892130328,2.022844897
2.023350841,2.085617126,2.314052774,2.48706075
2.124490494,2.146108049,2.293861376,2.429468586
1.942526289,1.817054017,1.862173733,1.883335029
2.149476704,2.101609696,2.312229,2.371010346
2.200355386,2.183072901,2.251265591,2.359503259
2.091096251,1.802120102,1.766790833,1.733558336
1.787985788,1.713558532,1.657378679,1.638514743
2.08460406,2.075559136,2.263346325,2.297046907
1.564187515,1.519146462,1.705333374,1.766467452
1.657956127,1.58864058,1.755498073,1.805047609
1.670444016,1.611554842,1.812526556,1.875572092
1.592371185,1.503359429,1.659288979,1.721347587
1.560895888,1.508631194,1.664922904,1.71906532
1.711038441,1.645549313,1.739157503,1.833960967
1.730912816,1.611270127,1.752554916,1.889406364
2.089028314,1.97065703,2.088456469,2.224000362
1.517350761,1.504050743,1.61029289,1.701022593
1.817265923,1.750325289,1.873241949,2.074830835
1.716846487,1.759630706,2.037473297,1.98147666
1.845126625,1.885153396,2.064202672,2.044398793
1.63026741,1.683474258,1.769534232,1.698506088
1.928164292,1.901952014,2.070303606,2.070847479
1.926440535,1.891010131,2.09124246,2.216532974
2.309225937,2.204136917,2.23423803,2.449247022
2.123210741,1.889732409,1.858036803,1.870626694
2.223154866,2.193621205,2.274561798,2.455475647
2.298532773,2.023713662,2.013979411,1.93176963
2.240071735,2.228499646,2.354851839,2.300551269
2.532155049,2.44079215,2.607513796,3.100339328
2.509098851,2.357573157,2.47649115,2.637623406
2.224799188,2.157103839,2.28787749,2.535533337
2.183387107,1.994506306,2.141642184,2.447807571
1.942235321,1.883066277,1.983533247,2.162049228
1.963932678,1.78933971,1.845150627,1.851893757
2.272423611,2.071450475,2.157859374,2.296352088
2.026212751,1.868510976,1.929987862,2.026745484
1.97553223,2.044528244,2.282898739,2.349450215
2.020259293,1.999142452,2.164969376,2.30988287
2.084712916,1.976284549,2.186072545,2.447726072
2.155685686,2.048968766,2.163424016,2.336730835
2.228057067,2.135168559,2.387310168,2.681356936
2.314016126,2.136132931,2.337688534,2.615285874
2.466526597,2.391648025,2.553294689,2.943891249
2.016247174,2.112261663,2.290191074,2.519628846
1.847835662,1.917130277,2.242953999,2.555452584
1.965755769,1.995554311,2.374492797,2.789912354
1.748691837,1.764376009,2.210207178,2.583033852
2.058359522,1.913031415,1.958185331,2.13887966
2.038710225,2.031186661,2.198616118,2.59443544
2.1188875,2.174594092,2.354922675,2.74371496
1.756700584,1.799683664,1.913416754,2.034300937
1.969201172,1.964746616,2.207914148,2.51416719
1.993939854,1.92352051,2.086835954,2.302045747
1.977250468,1.865300812,1.978571641,2.15357317
2.112955498,2.058552437,2.281056056,2.587524241
2.22590407,2.23878343,2.605110119,3.075786388
2.259757118,2.262722785,2.540197883,2.953121672
2.282567838,2.211068688,2.530466836,2.8350293
1.894626546,1.831728868,2.192467648,2.500505954
2.132744305,2.030030952,2.172758201,2.418936028
1.886883567,1.804459696,2.059645028,2.416435742
2.117592728,2.02591989,2.261062093,2.64511197
2.072517322,1.981634193,2.062112363,2.18167761
1.704055566,1.723873061,2.007011393,2.016013045
1.579752878,1.562873329,1.836497438,1.825022128
1.488881599,1.43884275,1.721127666,1.714163061
1.662455337,1.63504087,1.927898968,1.910836162
1.685947119,1.669135312,1.962555373,1.952300563
2.07583284,1.999989129,2.196073448,2.284198609
2.060727075,2.098324664,2.339350321,2.436045132
2.140567914,2.032293746,2.312037969,2.383739115
2.147667295,2.14358712,2.438984135,2.581280191
2.195705445,2.092556327,2.25619479,2.351558184
1.990691671,1.859030115,1.940041644,1.940588073
2.185705363,1.962398535,1.845805196,1.784284947
2.375291787,2.256276263,2.511508657,2.522397946
2.284952489,2.113149311,2.236923133,2.170881264
2.071681401,1.998358001,2.225707287,2.286911608
2.106806903,2.194092798,2.553853909,2.761061074
1.939699836,1.899241358,1.997093345,2.080947674
1.804377233,1.832732502,1.991416246,2.083397297
1.801978351,1.79768381,1.997934675,2.124741336
2.069177453,2.127498791,2.451377474,2.632081788
1.987604726,2.053944436,2.400262707,2.491393611
2.346271283,2.385107475,2.849228625,3.051003825
2.323378651,2.347232944,2.716954256,2.895231399
2.076255348,2.147823965,2.58657081,2.815768843
2.222735965,2.283065272,2.680141831,2.830514366
1.745702447,1.804625519,2.105989202,2.132793844
1.768989908,1.794795966,2.105450351,2.101922425
1.740162436,1.759268726,2.065093954,2.063738549
1.850057316,1.79144653,2.128053574,2.117704489
1.880833507,1.896899787,2.241074484,2.217896802
1.723784478,1.857112774,2.315918867,2.237039908
1.98724592,2.043805997,2.486216777,2.378466832
1.826294167,1.954557522,2.39089905,2.270403473
1.989084551,2.104098744,2.575881243,2.428108965
1.897768267,1.997759377,2.43562648,2.326917679
2.413076124,2.280612196,2.685089331,2.718208367
2.214039913,2.111112513,2.56676258,2.643598194
2.344626258,2.298317225,2.450367792,2.51703033
2.342958636,2.231354,2.411412746,2.421137997
2.300600919,2.240864166,2.59785868,2.686360672
2.22767869,2.307150493,2.815557616,2.87839332
2.185291902,2.199884197,2.706208978,2.739587956
2.425636856,2.428192474,2.924779376,2.931787205
2.10716781,2.192117644,2.658861855,2.699173264
2.280107032,2.312165188,2.799364759,2.877633464
2.006862975,1.930422434,2.161633641,2.15620943
1.88852269,1.869589376,2.183479772,2.123129716
1.840421424,1.842706144,2.144111764,2.099475389
1.893497837,1.833946003,2.157077884,2.131004815
1.744092197,1.745961673,2.037726915,2.041195825
1.441509805,1.423939364,1.422766201,1.419130241
1.416710887,1.378003092,1.331510443,1.337515664
1.791157377,1.599396465,1.57519832,1.60273686
1.669089615,1.59829293,1.628959777,1.640913443
1.636565028,1.544702913,1.450908287,1.45160991
1.47462037,1.390875788,1.392129823,1.387692335
1.388229261,1.309446081,1.310631392,1.306452166
1.485869638,1.407000705,1.408677077,1.412792676
1.583855269,1.455598257,1.418617387,1.410780133
1.738371117,1.601266072,1.59155237,1.592381545
1.669686045,1.56436144,1.504937397,1.508581217
2.281225928,1.989795261,1.936852246,1.939832395
2.003054458,1.74280022,1.665318306,1.67390566
2.257525442,1.923503793,1.822317871,1.861610494
1.762355177,1.668762778,1.64791463,1.660314681
1.700831673,1.584691083,1.537177415,1.543127073
2.063185555,1.836467509,1.835689946,1.843713049
2.069695144,1.873942521,1.867432617,1.876512809
1.737707716,1.565430687,1.497930297,1.520497294
1.55082318,1.461228196,1.411112207,1.4079868
1.614368536,1.633919389,1.784400413,1.787606794
1.55667502,1.633793786,1.75711203,1.771634986
1.454058955,1.582257825,1.70398378,1.701827899
1.402899428,1.452215587,1.583740094,1.581749625
1.495927548,1.629723727,1.746535457,1.746663369
1.880124345,1.907702234,2.027616406,2.043462347
2.013507291,1.959341437,1.962382328,1.973087903
2.117333547,2.025793715,2.010397452,2.035857123
1.920664944,2.03631934,2.117497561,2.124046077
1.857243066,1.923667396,2.108959366,2.096422318
1.877698636,1.944833287,2.132254038,2.11957851
1.753134329,1.600887918,1.663177161,1.664876352
1.913996525,1.809907178,1.873810114,1.891954558
1.809714479,1.801659585,1.875832906,1.88931856
1.721901549,1.668039297,1.687958086,1.696634823
1.856241392,1.793123664,1.905502722,1.929466747
1.876500464,1.761097333,1.750062452,1.775529081
2.043345096,2.083981148,2.189599259,2.207858042
1.91663007,1.916802522,2.025066958,2.054124647
2.111358784,2.072878952,2.227182236,2.239818618
1.742248095,1.689550738,1.737205876,1.739864278
2.000411546,2.128882926,2.287318516,2.305362044
1.864441039,1.806902289,1.840982366,1.854940108
2.100077836,2.125162822,2.259189131,2.268457342
1.705941283,1.595612807,1.631239793,1.625889839
1.917160822,1.740691448,1.687411067,1.685585946
1.945751915,1.670367424,1.577923009,1.603933184
1.987516294,1.856023579,1.757642295,1.777737781
1.931262882,1.696137984,1.651256479,1.673183861
2.068780005,1.835668934,1.73626366,1.769984209
1.612547529,1.67997825,1.744692404,1.749820789
1.634565143,1.699154643,1.748863162,1.749012496
1.771812806,1.771410338,1.861370673,1.867796906
1.59624637,1.649924772,1.715632429,1.715651702
1.571568025,1.601993665,1.620436478,1.624070731
1.648227893,1.621822287,1.65026593,1.650620461
1.601787503,1.663683902,1.742172993,1.742360867
1.703324943,1.731083457,1.757821073,1.757598864
1.687661635,1.692354679,1.715664954,1.71581954
1.734333269,1.800451118,1.827631287,1.828478987
1.217680816,1.141906152,1.066039815,1.066609659
1.24588961,1.137883173,1.067644817,1.067729504
1.197225512,1.113669209,1.04115384,1.04146677
1.114459148,1.047284545,0.989314489,0.989352976
1.166010212,1.077818892,1.022588487,1.022574716
1.412247498,1.415152189,1.45352781,1.453489971
1.333184271,1.332515467,1.352338358,1.353610314
1.398508573,1.388760027,1.414451387,1.416218667
1.37854149,1.359713094,1.379004755,1.379438517
1.400266116,1.379565027,1.413317657,1.4131889
1.460611446,1.43194223,1.4225651,1.422505854
1.400771436,1.425936128,1.398218153,1.398864566
1.417149192,1.435104293,1.411544155,1.411365719
1.541654538,1.554996529,1.562773613,1.564083993
1.452161132,1.425723732,1.420969777,1.420790149
1.440903938,1.362564946,1.289176965,1.289089063
1.431819317,1.3452179,1.280116591,1.282348835
1.490077863,1.39964164,1.326009618,1.325874512
1.383994356,1.27051554,1.213957774,1.213947647
1.401782095,1.307726326,1.224770407,1.227341773
1.98977631,2.018711052,2.027233835,2.032938379
1.953288807,1.986654273,2.025268202,2.025012184
1.958269614,1.844283044,1.779937009,1.780809608
1.901073997,1.873604016,1.956363744,1.96082673
2.04970795,2.025327458,2.133388415,2.159584003
1.432049736,1.358775369,1.309117081,1.309109884
1.773398457,1.704181481,1.667922178,1.676492043
1.785517235,1.67017686,1.600831554,1.607206526
1.800172946,1.68470988,1.633608423,1.636030672
1.815685161,1.718906222,1.726276322,1.732973699
1.199341165,1.137663876,1.111261987,1.111493919
1.169274809,1.166334614,1.159904402,1.160977829
1.160981159,1.117735163,1.116570966,1.116416071
1.174382494,1.146703016,1.124833646,1.125030187
1.156324304,1.138448762,1.109841911,1.110274369
1.632515815,1.453255738,1.377708364,1.386219788
2.024503673,1.939569536,1.877772407,1.879027023
1.997950066,1.847793441,1.764757631,1.767748967
1.897459474,1.757655235,1.691598681,1.692698813
1.940287453,1.848194081,1.761333745,1.761111091
1.793089683,1.698414584,1.808512648,1.817393373
1.579149072,1.441781393,1.375509547,1.390715103
1.654583887,1.590284717,1.544959722,1.559077049
1.652329525,1.516376858,1.533234689,1.557803901
1.916386298,1.763949497,1.846823849,1.851376908
1.791997476,1.715860982,1.69087727,1.698807182
1.784598649,1.752270194,1.730191437,1.743066223
1.646767304,1.623270421,1.61058373,1.610288577
1.833241306,1.667381217,1.627277237,1.627713644
1.604583154,1.607187648,1.66231155,1.668530363
1.623727401,1.599791759,1.68065131,1.680343317
1.628629005,1.497102194,1.519490786,1.520410143
1.575237406,1.516840571,1.508934092,1.513057596
1.435022797,1.408424933,1.416833635,1.425987144
1.487313607,1.509132427,1.485030023,1.491211868
2.267875037,2.179366577,2.259934891,2.277313981
1.801793701,1.837212712,1.925696062,1.931710531
2.213217163,2.194103549,2.25165617,2.269246221
1.906495851,1.852806234,1.945413989,1.956992605
2.17170741,2.010519137,2.063986682,2.080704806
1.846277317,1.882979099,2.011772895,2.030536435
1.690425517,1.846167771,1.952512706,1.970291122
1.920192377,1.977323214,2.178158404,2.193935701
1.677411704,1.796181164,2.031794867,2.053307128
1.735776547,1.799047623,1.980445939,1.984147709
2.072905914,1.895714827,1.946041085,1.967355427
2.04015692,1.930489464,1.940281443,1.979684129
1.961901894,1.802583803,1.793609341,1.82577704
1.856556626,1.752544065,1.718677555,1.735598745
2.097698497,1.862096762,1.820099114,1.865523185
1.673772917,1.778549788,1.841614045,1.841276554
1.53241014,1.571885948,1.631122853,1.638429337
1.720151714,1.678244695,1.728355694,1.733753773
1.668748818,1.707515476,1.754227201,1.763736239
1.576185549,1.647447201,1.672239577,1.685674541
1.789112728,1.813986662,1.902811005,1.938934391
1.809304862,1.870382509,2.120111845,2.140318134
1.980769909,1.898862203,2.044276024,2.072288907
1.625898351,1.694818604,1.931090545,1.952629534
1.625679924,1.64407379,1.696171572,1.699143619
2.008074458,1.926937538,2.08694256,2.097529483
1.798211145,1.902219735,2.161309772,2.167122086
2.027123022,1.986772895,2.086077269,2.098154103
1.760220971,1.780240435,1.918028409,1.917676914
1.881703795,1.880526867,2.022571454,2.04642269
1.674658938,1.765209059,1.878153914,1.877809727
1.637617515,1.748989449,1.862575422,1.866487552
1.517601438,1.63880712,1.740853888,1.744573554
1.577388263,1.742596873,1.843454031,1.84892069
1.694270983,1.807395282,1.886917484,1.889966566
1.650624929,1.673959685,1.788343332,1.788001498
1.553294536,1.618283134,1.744142171,1.745130008
1.485145388,1.366974854,1.379728545,1.381749775
1.598219388,1.649613551,1.763452257,1.774145188
1.674274992,1.693585928,1.816958894,1.817654644
1.469854968,1.5271617,1.577250084,1.583412741
1.90772399,1.979143801,2.116608484,2.131621802
1.79715581,1.786552463,1.953459318,1.976547029
1.888011112,1.945610311,2.054187514,2.060128838
1.675807226,1.58080813,1.61489823,1.627903787
1.650988329,1.721901217,1.878853939,1.878430543
1.588807404,1.534747564,1.542482158,1.54703644
1.585749147,1.703016931,1.840771016,1.842959561
1.749132167,1.758687013,1.939938909,1.939490843
1.581981145,1.656227976,1.780139187,1.782226193
1.502784586,1.634523146,1.756342063,1.756296753
1.45257252,1.442932689,1.494315377,1.493979827
1.569984338,1.54506636,1.616689542,1.616620836
1.527179705,1.52961382,1.602536511,1.603029075
1.486302792,1.586739369,1.684486049,1.684052522
1.299899307,1.271995459,1.341962445,1.343479057
1.554291374,1.565278949,1.621723843,1.621167684
1.492184602,1.433495494,1.468846879,1.481434727
1.493380498,1.447373552,1.581805294,1.584681242
1.336187862,1.328980077,1.439841215,1.444157301
1.350825817,1.401249304,1.465505873,1.465005672
1.299467647,1.399168565,1.445121933,1.450316945
1.2349781,1.315422839,1.388533374,1.388260641
1.352289118,1.422055669,1.485045591,1.485826765
1.321052235,1.435621199,1.501665937,1.501749553
1.448867452,1.453521258,1.528989141,1.530008909
1.4824425,1.470960263,1.516844426,1.519599898
1.559913715,1.528294079,1.561943755,1.566124709
1.70813871,1.703255155,1.74269855,1.742237479
1.525551975,1.506088052,1.607642052,1.608778839
1.746171069,1.820541664,2.047039328,2.051820915
1.831786002,1.914365737,2.199988301,2.204641811
1.865034022,1.75768446,1.924428071,1.926726917
1.858322328,1.88045896,2.018744194,2.022761988
1.717410134,1.691916181,1.773136498,1.777962655
1.115723172,1.101263218,1.137481433,1.137386778
1.111446189,1.107422157,1.137247728,1.137075228
1.127488371,1.118775489,1.150218508,1.149827122
1.043827315,1.033540492,1.07007334,1.071696412
1.161065017,1.143005643,1.170510754,1.170090564
1.330843638,1.237265878,1.239784175,1.239513466
1.297159882,1.25440757,1.241448876,1.242642098
1.315648844,1.239572421,1.236436784,1.236151226
1.253335299,1.240952785,1.230822768,1.230509333
1.274943523,1.24286946,1.229856106,1.229582888
2.056220865,1.940855772,2.044637333,2.148037704
1.889733135,1.903520834,2.026856401,2.275414843
1.741785917,1.743757154,1.864135314,2.177753138
1.591362718,1.623188578,1.752935533,2.004173615
1.777447725,1.788518654,1.925530302,2.76606348
1.772070266,1.817285496,1.947600856,2.112618332
1.818444746,1.742925906,1.8980031,1.96670086
2.144924704,1.98326807,2.101822083,2.121358881
2.024595986,2.021315306,2.187212165,2.476065878
1.848902316,1.886164362,1.933167476,2.282657065
1.835209448,1.666753963,1.740244931,1.657894441
1.819780536,1.76721314,1.809457963,3.065482185
1.916123923,1.788723573,1.76830946,3.001048663
1.662451314,1.601977812,1.651011524,1.611408075
1.957775884,1.851557523,1.851748186,3.318169988
2.077206889,2.006570219,2.180354082,2.485749998
2.026783793,2.125465263,2.551806116,2.75485425
2.205079308,2.233958018,2.443604886,2.786599491
2.094577905,2.239916114,2.351455456,2.325564633
2.059348271,2.182029758,2.577117287,2.681145485
1.384197225,1.487025739,1.737973129,1.891552855
1.54908953,1.567330045,1.627818943,1.679679102
1.529743417,1.547691679,1.607478601,1.658678583
1.396004803,1.412481409,1.466934192,1.513719987
1.525496914,1.536301696,1.761893301,1.891469391
2.199864612,2.239822201,2.47006282,2.41571337
2.356217585,2.405404082,2.437977773,2.390688487
2.35787958,2.239331551,2.254325409,2.252852546
2.194515818,2.330019691,2.461656877,2.336035198
2.329421829,2.325020456,2.23465677,2.132848167
2.188095892,2.116684978,2.187318828,2.700058251
1.967408118,1.82261494,1.800246182,2.894757539
1.90701407,1.836294706,1.832470893,2.94304083
2.265364331,2.023298276,1.928884922,2.8079761
2.314567105,2.155374148,2.288097873,2.173776616
1.601378331,1.598115859,1.603232595,1.744894276
1.865648032,1.789054168,1.929875984,2.067739503
1.906597831,1.805386209,1.931759052,2.051733288
1.820022518,1.744782319,1.877190057,1.97008297
1.674063391,1.655608254,1.728434426,1.866053281
1.943319285,2.092269874,2.544922729,2.666701898
1.975023616,2.042027725,1.945061979,3.602591416
1.670459224,1.83437521,1.912836465,1.915675733
1.832062179,2.026665817,2.176867605,2.151176455
1.778735728,1.853764678,2.063153205,2.342948112
2.085424959,2.240170034,2.486476948,2.740330273
2.182497217,1.994605333,2.072507166,2.360373759
1.551523505,1.585793491,1.737930209,2.067275207
2.036182357,2.141322209,2.265581181,2.494489292
1.988052396,1.883915944,1.980563462,2.141500152
1.602086982,1.638446218,2.10799939,2.148285862
1.583432372,1.656906878,2.145816991,2.150958801
1.761229292,1.895522274,2.506671555,2.568126603
1.621597773,1.855029535,2.171258689,2.082805233
1.71612557,1.918748558,2.327101365,2.362149483
1.693747426,1.866980497,2.455550644,2.615080034
1.514117453,1.703799275,2.256222364,2.413933945
1.629049663,1.717630184,2.234287443,2.409551749
1.73491245,1.900310366,2.295176411,2.356663248
1.714406877,1.926023269,2.313871552,2.284996166
1.141232444,1.190825799,1.385978897,1.353718652
1.131796052,1.214106121,1.428164725,1.383857269
1.140311169,1.209967219,1.423038161,1.369803057
1.071490138,1.137769618,1.359866131,1.32235715
1.083107767,1.154786629,1.338504329,1.288172613
1.749078112,1.945062844,2.436340034,2.673286688
1.584045207,1.611230932,1.891624466,1.97433528
1.836820136,1.962247453,2.226559337,2.281980096
1.6755743,1.811765338,2.440355508,2.812777192
1.715120773,1.899610582,2.257335491,2.428953484
1.306769507,1.419526266,1.792647506,1.78278796
1.290155306,1.344433178,1.583009458,1.60747368
1.257632816,1.326523509,1.613176413,1.77958055
1.31828895,1.352380582,1.66674001,1.698863505
1.264993812,1.300754465,1.556626607,1.563568397
1.144295674,1.247167663,1.490749098,1.487469167
1.125332122,1.224677314,1.460492932,1.448253127
1.152768755,1.271489757,1.527252797,1.51230238
1.068399471,1.161263447,1.367896026,1.341302888
1.088145574,1.1952134,1.418486167,1.391894428
1.34579144,1.511475708,1.885867234,1.839978985
1.390058378,1.589518477,1.964064616,1.900899227
1.417587065,1.580745105,1.99574318,1.911245975
1.38174176,1.493617999,1.849982502,1.838883144
1.407873539,1.603222683,1.995472096,1.977765004
1.701344316,1.716362093,2.062713718,2.03131763
1.846710709,1.904344494,2.292140599,2.180455663
1.900406028,2.022861145,2.538998164,2.628864423
1.929149663,2.108906453,2.53113622,2.545592012
1.916645432,1.883041098,2.104977921,2.954189491
1.31782764,1.336115574,1.63244263,1.562040188
1.314281263,1.429686835,1.730366107,1.657088985
1.253275501,1.337001832,1.583519803,1.501978872
1.293719688,1.386837531,1.626611233,1.580567857
1.368859387,1.437443419,1.754886911,1.695578642
1.715691893,1.790602015,2.308348196,2.348495171
1.920164564,2.100347102,2.63814475,3.006084384
1.635613519,1.811654447,2.354745462,2.422458634
1.729095987,1.855468673,2.367166274,2.434325262
1.773013305,1.894334534,2.528834489,2.62641896
1.413583562,1.548015572,1.794473175,1.973439251
1.615501902,1.704133456,1.994325025,2.071990282
1.662333658,1.737989107,2.000763004,2.145009097
1.514438067,1.628298874,1.86613065,1.970794948
1.732596468,1.810195142,2.085821644,2.574582758
1.778027937,1.752475471,1.844257112,1.8741022
1.851744562,1.695545425,1.683208968,2.050076641
1.528010193,1.494302925,1.538561668,1.537877277
1.780238798,1.747300395,1.795214974,1.866021383
1.973075203,1.942690957,2.033318186,1.984720123
2.760912321,2.584992948,2.794626748,3.259444923
2.419442881,2.43410006,2.70254713,3.12334744
2.365685278,2.275541178,2.413030803,2.440795414
2.512033667,2.449716013,2.717502527,2.953326721
2.36805873,2.295753608,2.432236786,4.593962299
2.181866065,2.303487626,2.41293392,4.173410623
2.147103439,2.141221193,2.185521363,2.122579807
1.940027953,2.081707332,2.531977899,2.566473823
1.97808509,2.119621378,2.54035471,2.606674765
1.937885121,2.038590475,2.486084704,2.719227871
1.716138176,1.843600404,1.983181671,2.332913845
1.900065245,1.90825682,2.092911269,2.252914897
2.13199648,2.1239868,2.281811934,2.760032318
1.876313027,1.835566626,1.824741413,1.843596297
1.728815949,1.576459729,1.551603026,1.61804363
1.864101083,2.12641332,2.502727516,2.669099099
1.917519681,2.122214051,2.498587395,2.503267096
1.751187049,1.880721489,2.337159131,2.744971548
1.923155764,2.104821711,2.447819771,3.280683468
1.987918095,2.125801468,2.590739637,3.049637961
1.945001393,2.002150858,2.328725688,2.433754848
1.887857767,1.959165544,2.209613068,2.138603128
2.088628908,2.012988231,1.894947813,3.002896384
1.825551518,1.854982827,1.825699843,2.726445256
1.762499738,1.804976711,2.104316081,2.103214534
1.780422469,1.699736859,1.780688788,1.784347097
1.989676664,1.839215246,1.916624738,1.892444196
2.140634366,2.056130112,2.234761204,2.363937305
2.277638484,2.112551298,2.139627749,2.867800606
2.177144765,2.015948887,2.145340939,2.161057838
1.787530498,1.92426968,2.276702944,2.458023756
1.96718023,2.041341391,2.432033985,2.657423025
1.880103445,2.086201953,2.314568682,2.429428829
1.887432742,2.09423273,2.323458739,2.438771123
1.851132058,2.05404862,2.278920163,2.392045698
2.011955013,1.866773897,1.832091152,3.082684258
2.323211202,2.171233495,2.276383108,2.211399792
1.824575698,1.719138396,1.834193713,1.780998976
2.339747732,2.112486704,2.162729092,2.067557556
1.88785335,1.779489739,1.782025137,1.771561265
2.152471507,2.090584962,2.161731436,2.109192679
1.913100108,1.943848283,1.951233364,3.517295368
1.931242164,1.99092676,2.247840003,2.210532416
1.976181822,2.086941067,2.589972942,2.700901229
2.033390216,2.134863608,2.349375054,2.321011922
1.623011987,1.721376959,2.131182365,2.182321697
1.932286591,2.099457677,2.547978016,2.58131952
1.839797456,2.078655011,2.476254722,2.502970813
1.848888977,1.911582984,2.363308793,2.37566545
1.918944084,2.11615924,2.501798864,2.496499731
2.215623668,2.133604345,2.15421508,2.718411256
2.034973342,2.259013092,2.606035727,2.633739894
2.286407644,2.283868388,2.66218945,2.635264588
2.230759832,1.998190743,2.043157259,1.984685946
2.246893106,2.379243202,2.770934741,2.764376349
1.800036498,2.020291908,2.484749052,2.520322731
1.848497023,2.02679105,2.429451903,2.411418942
1.701327095,1.847839247,2.304912477,2.280906197
1.830290741,2.026890673,2.422083871,2.385048245
1.735664347,1.878038469,2.293771527,2.276542918
1.621951954,1.730897585,2.15308602,2.302604764
1.93513325,2.077660443,2.588484446,2.727988202
1.83393354,1.971970274,2.460951329,2.631676907
1.927585928,1.911588485,1.931659083,3.483364698
1.813583639,1.972271699,2.465973611,2.620190211
2.271892222,2.211556881,2.530232393,2.763964163
2.309845246,2.495916532,3.183658606,3.466842502
2.238878176,2.322708729,2.608982336,2.855346818
2.357236481,2.343494117,2.525071381,2.582837424
2.429111296,2.438413008,2.729466185,3.839650879
1.488140297,1.533360967,1.823564373,2.061770375
1.59944444,1.665390112,2.024936686,2.228620352
1.681532041,1.72706705,2.069950139,2.341552934
1.798968888,1.827422961,2.068251219,2.220727119
1.618156926,1.712068512,2.046839962,2.308566999
1.336439933,1.359081506,1.6065217,1.64742118
1.325328734,1.347467389,1.577616779,1.640798953
1.379641595,1.406510673,1.673901409,1.714234657
1.333652756,1.381577922,1.624400551,1.681017093
1.31157706,1.371021494,1.597292824,1.643551686
2.234964347,2.401684277,3.06329213,3.785057229
2.222970866,2.174837715,2.524792808,2.525668767
2.376823547,2.579666057,3.193608454,3.301551044
2.27254367,2.290399335,2.750393204,2.876474889
2.394426531,2.407279424,2.638394135,2.67751845
1.949168976,2.040553561,2.023419169,2.213488574
1.762027183,1.777536308,2.142212384,2.164503586
1.865448526,1.922141847,2.051822622,2.050390569
1.767143902,1.811270337,2.189602472,2.238846526
1.904165535,2.000919575,2.28245462,2.684984923
